id,extracted,not_ext_reason,transformed,not_trans_reason,loaded,not_loaded_reason
3924,True,,True,,True,
3925,True,,True,,True,
3926,True,,True,,True,
3928,True,,True,,True,
3932,True,,True,,True,
3933,True,,True,,True,
3934,True,,True,,True,
3936,True,,True,,True,
3937,True,,True,,True,
3938,True,,True,,True,
3941,True,,True,,True,
3942,True,,True,,True,
3943,True,,True,,True,
3946,True,,True,,True,
3948,True,,True,,True,
3949,True,,True,,True,
3950,True,,True,,True,
3952,True,,True,,True,
3953,True,,True,,True,
3954,True,,True,,True,
3955,True,,True,,True,
3956,True,,True,,True,
3957,True,,True,,True,
3959,True,,True,,True,
3962,True,,True,,True,
3969,True,,True,,True,
3972,True,,True,,True,
3974,True,,True,,True,
3975,True,,True,,True,
3977,True,,True,,True,
3978,True,,True,,True,
3979,True,,True,,True,
3982,True,,True,,True,
3983,True,,True,,True,
3984,True,,True,,True,
3985,True,,True,,True,
3986,True,,True,,True,
3987,True,,True,,True,
3988,True,,True,,True,
3989,True,,True,,True,
3990,True,,True,,True,
3991,True,,True,,True,
3992,True,,True,,True,
3993,True,,True,,True,
3994,True,,True,,True,
3995,True,,True,,True,
3996,True,,True,,True,
3997,True,,True,,True,
3998,True,,True,,True,
4001,True,,True,,True,
4003,True,,True,,True,
4004,True,,True,,True,
4005,True,,True,,True,
4006,True,,True,,True,
4007,True,,True,,True,
4008,True,,True,,True,
4009,True,,True,,True,
4010,True,,True,,True,
4011,True,,True,,True,
4012,True,,True,,True,
4013,True,,True,,True,
4014,True,,True,,True,
4015,True,,True,,True,
4016,True,,True,,True,
4017,True,,True,,True,
4018,True,,True,,True,
4019,True,,True,,True,
4020,True,,True,,True,
4021,True,,True,,True,
4022,True,,True,,True,
4023,True,,True,,True,
4024,True,,True,,True,
4026,True,,True,,True,
4027,True,,True,,True,
4028,True,,True,,True,
4029,True,,True,,True,
4030,True,,True,,True,
4031,True,,True,,True,
4032,True,,True,,True,
4033,True,,True,,True,
4034,True,,True,,True,
4035,True,,True,,True,
4036,True,,True,,True,
4037,True,,True,,True,
4038,True,,True,,True,
4039,True,,True,,True,
4040,True,,True,,True,
4041,True,,True,,True,
4042,True,,True,,True,
4043,True,,True,,True,
4045,True,,True,,True,
4046,True,,True,,True,
4047,True,,True,,True,
4048,True,,True,,True,
4049,True,,True,,True,
4050,True,,True,,True,
4052,True,,True,,True,
4053,True,,True,,True,
4054,True,,True,,True,
4055,True,,True,,True,
4056,True,,True,,True,
4057,True,,True,,True,
4058,True,,True,,True,
4059,True,,True,,True,
4060,True,,True,,True,
4061,True,,True,,True,
4063,True,,True,,True,
4064,True,,True,,True,
4065,True,,True,,True,
4066,True,,True,,True,
4067,True,,True,,True,
4068,True,,True,,True,
4069,True,,True,,True,
4070,True,,True,,True,
4071,True,,True,,True,
4072,True,,True,,True,
4073,True,,True,,True,
4074,True,,True,,True,
4075,True,,True,,True,
4076,True,,True,,True,
4077,True,,True,,True,
4078,True,,True,,True,
4079,True,,True,,True,
4080,True,,True,,True,
4081,True,,True,,True,
4082,True,,True,,True,
4083,True,,True,,True,
4084,True,,True,,True,
4085,True,,True,,True,
4086,True,,True,,True,
4087,True,,True,,True,
4088,True,,True,,True,
4089,True,,True,,True,
4090,True,,True,,True,
4091,True,,True,,True,
4092,True,,True,,True,
4093,True,,True,,True,
4094,True,,True,,True,
4095,True,,True,,True,
4096,True,,True,,True,
4097,True,,True,,True,
4098,True,,True,,True,
4099,True,,True,,True,
4100,True,,True,,True,
4101,True,,True,,True,
4102,True,,True,,True,
4103,True,,True,,True,
4104,True,,True,,True,
4105,True,,True,,True,
4106,True,,True,,True,
4107,True,,True,,True,
4108,True,,True,,True,
4109,True,,True,,True,
4111,True,,True,,True,
4112,True,,True,,True,
4113,True,,True,,True,
4114,True,,True,,True,
4115,True,,True,,True,
4116,True,,True,,True,
4117,True,,True,,True,
4118,True,,True,,True,
4119,True,,True,,True,
4120,True,,True,,True,
4121,True,,True,,True,
4122,True,,True,,True,
4124,True,,True,,True,
4125,True,,True,,True,
4127,True,,True,,True,
4128,True,,True,,True,
4129,True,,True,,True,
4130,True,,True,,True,
4131,True,,True,,True,
4132,True,,True,,True,
4134,True,,True,,True,
4136,True,,True,,True,
4137,True,,True,,True,
4138,True,,True,,True,
4139,True,,True,,True,
4140,True,,True,,True,
4141,True,,True,,True,
4142,True,,True,,True,
4143,True,,True,,True,
4144,True,,True,,True,
4145,True,,True,,True,
4147,True,,True,,True,
4148,True,,True,,True,
4150,True,,True,,True,
4151,True,,True,,True,
4152,True,,True,,True,
4153,True,,True,,True,
4154,True,,True,,True,
4155,True,,True,,True,
4156,True,,True,,True,
4157,True,,True,,True,
4158,True,,True,,True,
4159,True,,True,,True,
4160,True,,True,,True,
4161,True,,True,,True,
4162,True,,True,,True,
4163,True,,True,,True,
4164,True,,True,,True,
4165,True,,True,,True,
4166,True,,True,,True,
4167,True,,True,,True,
4168,True,,True,,True,
4169,True,,True,,True,
4170,True,,True,,True,
4171,True,,True,,True,
4172,True,,True,,True,
4173,True,,True,,True,
4174,True,,True,,True,
4175,True,,True,,True,
4176,True,,True,,True,
4177,True,,True,,True,
4178,True,,True,,True,
4179,True,,True,,True,
4180,True,,True,,True,
4181,True,,True,,True,
4182,True,,True,,True,
4186,True,,True,,True,
4187,True,,True,,True,
4188,True,,True,,True,
4190,True,,True,,True,
4192,True,,True,,True,
4197,True,,True,,True,
4198,True,,True,,True,
4199,True,,True,,True,
4200,True,,True,,True,
4201,True,,True,,True,
4202,True,,True,,True,
4204,True,,True,,True,
4205,True,,True,,True,
4206,True,,True,,True,
4207,True,,True,,True,
4208,True,,True,,True,
4209,True,,True,,True,
4210,True,,True,,True,
4211,True,,True,,True,
4212,True,,True,,True,
4213,True,,True,,True,
4214,True,,True,,True,
4215,True,,True,,True,
4216,True,,True,,True,
4218,True,,True,,True,
4219,True,,True,,True,
4221,True,,True,,True,
4222,True,,True,,True,
4223,True,,True,,True,
4224,True,,True,,True,
4226,True,,True,,True,
4227,True,,True,,True,
4228,True,,True,,True,
4229,True,,True,,True,
4230,True,,True,,True,
4232,True,,True,,True,
4233,True,,True,,True,
4239,True,,True,,True,
4240,True,,True,,True,
4241,True,,True,,True,
4242,True,,True,,True,
4243,True,,True,,True,
4244,True,,True,,True,
4245,True,,True,,True,
4246,True,,True,,True,
4247,True,,True,,True,
4248,True,,True,,True,
4249,True,,True,,True,
4250,True,,True,,True,
4251,True,,True,,True,
4259,True,,True,,True,
4262,True,,True,,True,
4264,True,,True,,True,
4265,True,,True,,True,
4266,True,,True,,True,
4271,True,,True,,True,
